gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin
4524281918,0,104,2,0,9,8,8,0,0,0,0,17511,6.8,17230,216,39,225,787,21.6,1751.1,15,0,1,8,9,14,0,0,0,0,17286,6.6,16443,206,49,-225,-787,20.6,1728.6
4518368417,0,12,3,1,4,5,4,0,0,0,0,14705,6.6,16663,196,44,-2167,-2507,19.6,1470.5,17,1,0,5,4,6,1,1,0,0,16872,7.2,19170,240,65,2167,2507,24.0,1687.2
4502024151,0,12,1,0,2,11,3,0,0,0,0,13832,6.6,16157,203,47,-6240,-4315,20.3,1383.2,13,3,1,11,2,11,2,1,1,1,20072,7.6,20472,233,49,6240,4315,23.3,2007.2
4523130244,0,17,4,1,8,7,11,1,0,1,1,19114,7.0,18680,245,44,2544,-21,24.5,1911.4,22,2,0,7,8,10,1,1,0,0,16570,7.0,18701,209,60,-2544,21,20.9,1657.0
4524178545,0,19,2,0,2,6,4,1,1,0,0,15175,6.8,17282,214,52,-1409,-16,21.4,1517.5,18,2,1,6,2,5,0,0,0,0,16584,6.8,17298,234,50,1409,16,23.4,1658.4
4526727773,1,13,1,1,5,1,7,0,0,0,0,16786,7.4,19003,260,44,2264,1130,26.0,1678.6,14,3,0,1,5,1,2,1,1,0,14522,6.8,17873,247,61,-2264,-1130,24.7,1452.2
4463393094,0,12,2,0,5,7,3,0,0,0,0,16206,7.0,17906,229,53,-33,1233,22.9,1620.6,14,3,1,7,5,8,1,1,0,0,16239,6.6,16673,200,40,33,-1233,20.0,1623.9
4525324853,1,36,3,0,4,5,2,1,0,1,0,17008,7.2,19831,255,68,1903,4023,25.5,1700.8,13,12,1,5,4,12,1,1,0,0,15105,6.4,15808,182,52,-1903,-4023,18.2,1510.5
4502866090,1,18,2,1,7,1,9,1,0,1,1,18764,7.0,18764,268,51,5121,2946,26.8,1876.4,36,3,0,1,7,2,0,0,0,0,13643,6.4,15818,201,54,-5121,-2946,20.1,1364.3
4513811621,1,19,1,0,11,3,14,0,0,0,0,19373,7.2,19208,228,40,4898,3092,22.8,1937.3,14,2,1,3,11,2,1,1,0,0,14475,6.6,16116,190,60,-4898,-3092,19.0,1447.5
4499657757,1,16,1,1,7,6,8,0,0,0,0,17812,7.0,18372,244,56,1745,1180,24.4,1781.2,14,3,0,6,7,10,1,1,0,0,16067,6.8,17192,216,60,-1745,-1180,21.6,1606.7
4526378809,0,21,5,1,8,8,7,0,0,0,0,17161,6.8,17805,227,28,-262,-1246,22.7,1716.1,13,7,0,8,8,10,1,1,0,0,17423,7.0,19051,202,72,262,1246,20.2,1742.3
4523281045,0,15,7,0,8,12,14,0,0,0,0,16941,7.0,17520,203,41,-1833,-393,20.3,1694.1,19,2,1,12,8,17,2,1,1,0,18774,7.0,17913,210,52,1833,393,21.0,1877.4
4506261342,0,14,0,0,7,13,8,0,0,0,0,16658,6.6,17588,192,50,-2184,-2333,19.2,1665.8,69,4,1,13,7,8,1,1,0,0,18842,7.4,19921,202,52,2184,2333,20.2,1884.2
4509275227,1,15,4,0,6,8,5,1,1,0,0,16423,6.8,16900,204,59,-1900,-1052,20.4,1642.3,24,2,1,8,6,10,1,0,1,0,18323,7.0,17952,215,44,1900,1052,21.5,1832.3
4515824128,1,19,3,1,7,6,8,0,0,0,0,16124,6.8,17018,192,52,-467,-86,19.2,1612.4,17,5,0,6,7,8,2,1,1,0,16591,6.8,17104,211,49,467,86,21.1,1659.1
4508403894,1,23,3,1,4,7,5,0,0,0,0,16810,7.0,18437,224,76,-146,-399,22.4,1681.0,19,5,0,7,4,8,2,1,1,0,16956,7.0,18836,235,49,146,399,23.5,1695.6
4481779258,0,40,1,1,5,6,4,0,0,0,0,15815,6.8,17429,224,40,-721,-1118,22.4,1581.5,12,2,0,6,5,7,1,1,0,0,16536,7.0,18547,241,50,721,1118,24.1,1653.6
4525941408,1,16,1,0,9,7,12,1,1,0,0,17908,7.0,17505,220,55,1717,775,22.0,1790.8,10,0,1,7,9,9,1,0,1,0,16191,6.6,16730,212,35,-1717,-775,21.2,1619.1
4521606449,1,12,4,1,10,6,11,0,0,0,0,18156,7.4,19293,238,48,2052,1084,23.8,1815.6,20,3,0,6,10,4,0,0,0,0,16104,6.8,18209,240,40,-2052,-1084,24.0,1610.4
4518176859,0,18,7,0,6,9,6,0,0,0,0,16598,6.8,17279,196,64,-1814,-946,19.6,1659.8,20,5,1,9,6,13,1,1,0,0,18412,6.8,18225,231,40,1814,946,23.1,1841.2
4511740529,1,13,6,0,10,7,13,0,0,0,0,18281,6.8,17603,224,36,2064,2124,22.4,1828.1,15,1,1,7,10,9,0,0,0,0,16217,6.4,15479,191,43,-2064,-2124,19.1,1621.7
4479120786,1,13,2,1,9,6,8,1,1,0,0,17029,6.8,17944,201,43,569,-1349,20.1,1702.9,17,1,0,6,9,3,0,0,0,0,16460,7.0,19293,204,60,-569,1349,20.4,1646.0
4476455937,0,15,5,0,6,10,7,0,0,0,0,15530,7.0,18389,222,40,-1932,-930,22.2,1553.0,17,6,1,10,6,6,1,1,0,0,17462,7.4,19319,232,39,1932,930,23.2,1746.2
4391260446,1,43,5,0,10,7,11,2,1,1,0,17748,7.0,19116,206,43,1212,2099,20.6,1774.8,17,5,1,7,10,10,0,0,0,0,16536,7.0,17017,191,40,-1212,-2099,19.1,1653.6
4473506921,0,14,3,1,12,8,13,1,1,0,1,20086,7.0,18345,232,44,3059,1408,23.2,2008.6,20,1,0,8,12,8,1,0,1,0,17027,6.4,16937,207,56,-3059,-1408,20.7,1702.7
4523590647,1,21,2,1,6,2,3,0,0,0,0,16818,7.2,19595,250,56,2274,2694,25.0,1681.8,12,1,0,2,6,2,0,0,0,0,14544,6.8,16901,202,50,-2274,-2694,20.2,1454.4
4517667629,0,12,6,0,3,4,2,0,0,0,0,14867,6.8,18057,222,47,-822,-592,22.2,1486.7,39,1,1,4,3,4,0,0,0,0,15689,7.0,18649,209,57,822,592,20.9,1568.9
4523478431,0,17,4,0,5,7,5,0,0,0,0,15420,6.6,16502,210,44,-692,-604,21.0,1542.0,16,3,1,7,5,7,2,1,1,0,16112,6.8,17106,193,48,692,604,19.3,1611.2
4522629457,0,35,1,0,3,9,0,0,0,0,0,14149,6.6,17085,189,49,-3960,-2533,18.9,1414.9,12,1,1,9,3,9,0,0,0,0,18109,7.2,19618,220,52,3960,2533,22.0,1810.9
4513458480,1,14,3,1,10,2,14,1,1,0,0,18888,7.2,18447,242,43,4780,2748,24.2,1888.8,15,1,0,2,10,2,0,0,0,0,14108,6.4,15699,203,46,-4780,-2748,20.3,1410.8
4507030336,0,20,2,1,6,9,7,0,0,0,0,17430,6.8,18068,212,63,-367,187,21.2,1743.0,15,3,0,9,6,9,0,0,0,0,17797,7.2,17881,205,60,367,-187,20.5,1779.7
4517907336,0,16,2,1,3,4,4,0,0,0,0,15732,7.0,18040,241,50,-185,45,24.1,1573.2,14,3,0,4,3,4,1,1,0,0,15917,7.0,17995,238,61,185,-45,23.8,1591.7
4525786511,1,18,4,0,8,2,10,1,0,1,1,18656,7.2,19071,229,45,3761,1269,22.9,1865.6,37,3,1,2,8,2,0,0,0,0,14895,6.6,17802,241,52,-3761,-1269,24.1,1489.5
4519380029,0,13,3,0,3,5,3,0,0,0,0,15478,7.0,18118,214,60,-697,-1133,21.4,1547.8,15,2,1,5,3,4,2,1,1,0,16175,7.2,19251,244,62,697,1133,24.4,1617.5
4452228031,1,126,5,1,9,5,4,1,1,0,0,17693,7.2,19209,226,60,2120,2142,22.6,1769.3,45,1,0,5,9,6,0,0,0,0,15573,6.8,17067,178,52,-2120,-2142,17.8,1557.3
4522519363,1,16,4,0,5,3,4,1,1,0,0,16338,7.2,19137,234,60,1106,1309,23.4,1633.8,18,1,1,3,5,1,0,0,0,0,15232,6.8,17828,228,60,-1106,-1309,22.8,1523.2
4512191521,0,14,1,0,3,6,4,0,0,0,0,15057,6.8,17267,218,64,-3443,-1347,21.8,1505.7,16,3,1,6,3,10,1,1,0,1,18500,7.2,18614,219,68,3443,1347,21.9,1850.0
4508690422,1,18,2,0,11,5,11,0,0,0,0,18403,7.4,19486,239,48,2239,1539,23.9,1840.3,22,4,1,5,11,4,1,1,0,0,16164,6.6,17947,231,63,-2239,-1539,23.1,1616.4
4520326314,1,16,1,1,6,3,5,0,0,0,0,16298,7.0,19052,229,56,823,1225,22.9,1629.8,13,4,0,3,6,3,1,1,0,0,15475,6.8,17827,235,52,-823,-1225,23.5,1547.5
4505362087,1,11,2,0,10,6,7,0,0,0,0,18129,7.2,19644,230,60,2428,2186,23.0,1812.9,37,2,1,6,10,9,1,1,0,0,15701,6.8,17458,212,55,-2428,-2186,21.2,1570.1
4462356432,1,21,2,0,5,3,4,1,1,0,0,15716,7.0,18832,221,40,12,161,22.1,1571.6,15,2,1,3,5,3,0,0,0,0,15704,6.8,18671,244,60,-12,-161,24.4,1570.4
4512466061,1,17,2,1,5,5,4,0,0,0,0,16092,6.8,18020,222,47,262,611,22.2,1609.2,15,0,0,5,5,7,1,1,0,0,15830,6.8,17409,191,62,-262,-611,19.1,1583.0
4526010280,1,36,3,0,9,7,6,2,1,1,0,17195,7.2,18590,178,75,827,1271,17.8,1719.5,17,1,1,7,9,7,0,0,0,0,16368,6.8,17319,201,46,-827,-1271,20.1,1636.8
4525388286,0,16,3,0,4,10,2,0,0,0,0,14471,6.6,16470,169,48,-4204,-2138,16.9,1447.1,17,2,1,10,4,11,2,1,1,0,18675,7.2,18608,227,33,4204,2138,22.7,1867.5
4464398381,0,18,1,0,7,10,8,0,0,0,0,15543,6.4,15357,193,44,-3333,-2568,19.3,1554.3,13,5,1,10,7,12,0,0,0,0,18876,7.0,17925,234,40,3333,2568,23.4,1887.6
4505469911,0,16,7,0,7,7,7,1,1,0,0,16352,6.8,18216,224,56,-435,-1431,22.4,1635.2,18,4,1,7,7,7,0,0,0,0,16787,7.2,19647,233,47,435,1431,23.3,1678.7
4525980184,1,20,4,0,9,5,13,0,0,0,0,18402,7.4,19507,223,68,2582,2732,22.3,1840.2,16,2,1,5,9,5,2,1,1,0,15820,6.8,16775,202,40,-2582,-2732,20.2,1582.0
4525545485,1,14,1,1,9,7,9,0,0,0,0,18880,7.0,19278,235,54,2690,2514,23.5,1888.0,17,2,0,7,9,9,1,1,0,0,16190,6.6,16764,193,43,-2690,-2514,19.3,1619.0
4464257134,1,15,2,1,6,6,6,1,0,1,0,16866,6.8,17542,218,47,69,-552,21.8,1686.6,18,1,0,6,6,9,1,1,0,0,16797,6.8,18094,247,40,-69,552,24.7,1679.7
4433590023,1,17,6,1,13,0,14,1,1,0,1,20095,7.6,20229,219,48,6770,4384,21.9,2009.5,14,3,0,0,13,0,0,0,0,0,13325,6.6,15845,199,56,-6770,-4384,19.9,1332.5
4517015396,1,16,5,1,6,6,10,0,0,0,0,16992,6.8,17775,227,53,1182,420,22.7,1699.2,20,2,0,6,6,8,0,0,0,0,15810,6.6,17355,203,39,-1182,-420,20.3,1581.0
4526041586,1,18,2,0,9,5,11,0,0,0,0,17318,7.4,19732,221,52,1166,1899,22.1,1731.8,14,2,1,5,9,4,0,0,0,0,16152,7.0,17833,225,46,-1166,-1899,22.5,1615.2
4525230737,1,12,4,0,7,7,9,0,0,0,0,16696,6.8,17704,202,52,-422,-43,20.2,1669.6,28,1,1,7,7,10,2,1,1,0,17118,7.0,17747,189,53,422,43,18.9,1711.8
4502673310,0,28,2,0,3,7,3,0,0,0,0,14525,6.6,16786,201,56,-5011,-2444,20.1,1452.5,22,1,1,7,3,5,0,0,0,1,19536,7.2,19230,244,52,5011,2444,24.4,1953.6
4438388290,0,17,2,0,6,7,4,1,0,1,0,16331,7.2,17920,231,49,-226,-221,23.1,1633.1,37,3,1,7,6,7,0,0,0,0,16557,7.0,18141,226,54,226,221,22.6,1655.7
4522600992,0,18,4,0,5,5,3,1,0,1,0,17048,7.2,18886,249,51,1337,885,24.9,1704.8,15,1,1,5,5,4,0,0,0,0,15711,7.0,18001,199,64,-1337,-885,19.9,1571.1
4465596531,0,12,3,1,10,6,4,0,0,0,0,18000,7.4,19946,236,48,2504,2361,23.6,1800.0,16,1,0,6,10,7,0,0,0,0,15496,7.0,17585,191,43,-2504,-2361,19.1,1549.6
4522686444,0,16,1,1,6,5,4,0,0,0,0,16682,7.0,18272,236,52,598,374,23.6,1668.2,14,4,0,5,6,5,1,1,0,0,16084,6.8,17898,235,60,-598,-374,23.5,1608.4
4498185770,1,18,3,1,7,3,6,2,1,1,0,17224,7.2,18597,237,56,2053,1371,23.7,1722.4,16,4,0,3,7,4,0,0,0,0,15171,6.6,17226,237,43,-2053,-1371,23.7,1517.1
4467340855,0,18,3,0,3,6,3,0,0,0,0,14715,7.0,17406,198,58,-2290,-1334,19.8,1471.5,37,7,1,6,3,8,1,1,0,0,17005,7.0,18740,229,56,2290,1334,22.9,1700.5
4518666053,0,38,2,1,6,8,6,1,1,0,0,15295,6.4,15416,157,40,-2783,-2017,15.7,1529.5,18,5,0,8,6,5,1,0,1,2,18078,6.6,17433,213,40,2783,2017,21.3,1807.8
4469528522,0,14,1,1,2,2,1,1,0,1,0,14421,7.0,18228,234,40,-837,-451,23.4,1442.1,90,0,0,2,2,1,1,1,0,0,15258,7.0,18679,229,72,837,451,22.9,1525.8
4508846278,0,28,2,0,12,14,14,1,0,1,0,18331,7.0,18445,181,52,-1572,-208,18.1,1833.1,14,3,1,14,12,17,1,1,0,0,19903,7.0,18653,228,40,1572,208,22.8,1990.3
4518281398,1,22,2,1,4,5,3,0,0,0,0,15392,7.0,17929,222,52,-982,-1613,22.2,1539.2,15,2,0,5,4,3,1,1,0,0,16374,7.4,19542,234,64,982,1613,23.4,1637.4
4508068609,1,41,3,1,9,4,10,2,1,1,0,18062,7.4,19711,223,51,2449,1146,22.3,1806.2,18,14,0,4,9,2,0,0,0,0,15613,7.2,18565,233,52,-2449,-1146,23.3,1561.3
4525305174,1,17,3,1,5,8,6,0,0,0,0,15754,6.8,16911,196,44,-1157,-573,19.6,1575.4,20,7,0,8,5,12,1,1,0,0,16911,6.6,17484,228,48,1157,573,22.8,1691.1
4475427845,0,15,1,0,4,9,4,0,0,0,0,15890,7.0,17797,229,49,-2782,-1742,22.9,1589.0,15,1,1,9,4,10,1,1,0,0,18672,7.0,19539,235,62,2782,1742,23.5,1867.2
4519530388,0,11,0,1,3,11,3,0,0,0,0,14852,6.6,16246,194,66,-4835,-3655,19.4,1485.2,9,1,0,11,3,11,1,1,0,1,19687,7.2,19901,195,57,4835,3655,19.5,1968.7
4524224668,1,21,2,1,13,3,14,0,0,0,1,21278,7.4,20007,253,38,6968,4379,25.3,2127.8,12,2,0,3,13,2,1,1,0,0,14310,6.6,15628,185,55,-6968,-4379,18.5,1431.0
4523089267,0,16,2,1,10,11,9,0,0,0,0,19029,7.4,19459,234,49,340,1086,23.4,1902.9,11,3,0,11,10,14,0,0,0,0,18689,7.2,18373,182,40,-340,-1086,18.2,1868.9
4525066184,1,56,3,1,11,4,10,1,1,0,0,17131,7.2,18732,215,44,2036,1891,21.5,1713.1,16,2,0,4,11,3,0,0,0,0,15095,6.8,16841,188,56,-2036,-1891,18.8,1509.5
4520880058,1,20,3,1,7,3,6,0,0,0,0,16863,6.6,17496,232,45,1310,-95,23.2,1686.3,14,3,0,3,7,3,1,1,0,0,15553,6.8,17591,227,55,-1310,95,22.7,1555.3
4442406122,1,14,2,1,13,6,14,0,0,0,0,19324,7.0,19019,226,55,3110,1541,22.6,1932.4,17,1,0,6,13,8,1,1,0,0,16214,7.0,17478,206,56,-3110,-1541,20.6,1621.4
4517535335,1,27,9,0,6,5,6,1,1,0,0,16893,7.0,18950,238,64,568,1096,23.8,1689.3,43,8,1,5,6,6,0,0,0,0,16325,7.0,17854,231,48,-568,-1096,23.1,1632.5
4513896209,0,13,1,1,8,9,8,1,0,1,0,17424,6.8,17446,220,51,-836,-1109,22.0,1742.4,14,1,0,9,8,14,0,0,0,0,18260,7.2,18555,211,43,836,1109,21.1,1826.0
4470087448,0,18,2,1,3,8,4,0,0,0,0,14663,6.6,15749,201,41,-2454,-3816,20.1,1466.3,16,1,0,8,3,8,1,0,1,0,17117,7.4,19565,213,50,2454,3816,21.3,1711.7
4516001794,0,17,1,0,6,6,4,0,0,0,0,17328,7.2,20229,245,72,1336,1171,24.5,1732.8,19,4,1,6,6,5,2,1,1,0,15992,7.2,19058,224,52,-1336,-1171,22.4,1599.2
4483736284,0,93,4,0,8,8,8,1,0,1,0,18683,7.2,19031,218,52,1874,1408,21.8,1868.3,16,4,1,8,8,8,1,1,0,0,16809,6.8,17623,215,44,-1874,-1408,21.5,1680.9
4524160541,1,115,3,1,11,4,8,1,0,1,1,20176,7.6,19773,260,55,5830,1979,26.0,2017.6,25,1,0,4,11,0,0,0,0,0,14346,6.8,17794,194,52,-5830,-1979,19.4,1434.6
4513337706,0,14,1,1,4,7,6,1,1,0,0,14604,6.6,16297,190,50,-4058,-3454,19.0,1460.4,13,3,0,7,4,5,1,0,1,1,18662,7.4,19751,257,52,4058,3454,25.7,1866.2
4521683040,1,40,8,1,6,6,14,1,1,0,0,16805,7.0,18793,230,63,11,64,23.0,1680.5,29,4,0,6,6,7,0,0,0,0,16794,7.2,18729,223,56,-11,-64,22.3,1679.4
4523340688,0,15,0,0,0,5,0,0,0,0,0,14091,6.4,16184,233,60,-2216,-2730,23.3,1409.1,56,2,1,5,0,8,1,1,0,0,16307,7.0,18914,229,60,2216,2730,22.9,1630.7
4524571135,0,19,4,0,3,11,4,0,0,0,0,14414,6.4,16744,173,39,-4743,-2650,17.3,1441.4,16,1,1,11,3,10,2,1,1,0,19157,7.4,19394,245,52,4743,2650,24.5,1915.7
4439683972,1,20,1,1,5,3,7,1,0,1,0,16610,7.4,19266,246,56,1875,2074,24.6,1661.0,14,1,0,3,5,3,1,1,0,0,14735,6.8,17192,207,52,-1875,-2074,20.7,1473.5
4419533623,0,15,6,1,6,5,9,0,0,0,0,16022,6.8,17931,227,48,318,370,22.7,1602.2,188,3,0,5,6,4,1,1,0,0,15704,6.8,17561,210,56,-318,-370,21.0,1570.4
4502793197,1,22,4,0,10,5,10,0,0,0,0,17987,7.4,19698,232,52,1810,2115,23.2,1798.7,72,2,1,5,10,4,1,0,1,0,16177,6.8,17583,222,56,-1810,-2115,22.2,1617.7
4503251133,1,16,4,0,8,7,7,0,0,0,0,16966,7.4,19266,228,55,705,2576,22.8,1696.6,16,4,1,7,8,5,1,1,0,0,16261,6.6,16690,198,47,-705,-2576,19.8,1626.1
4492023139,0,16,3,1,4,8,1,0,0,0,0,15135,6.6,17280,240,54,-1634,-1916,24.0,1513.5,14,5,0,8,4,7,0,0,0,0,16769,7.4,19196,220,54,1634,1916,22.0,1676.9
4517859003,1,17,2,0,6,7,6,0,0,0,0,15615,7.0,17928,201,49,-1193,-819,20.1,1561.5,17,3,1,7,6,10,0,0,0,0,16808,7.0,18747,229,36,1193,819,22.9,1680.8
4461378771,1,16,2,1,11,10,8,1,0,1,0,18762,7.0,18724,202,40,1378,1187,20.2,1876.2,15,2,0,10,11,6,0,0,0,0,17384,7.0,17537,212,52,-1378,-1187,21.2,1738.4
4519735486,0,14,3,0,2,8,2,1,1,0,0,14630,6.6,17694,211,60,-4005,-2248,21.1,1463.0,14,5,1,8,2,7,0,0,0,0,18635,7.4,19942,271,47,4005,2248,27.1,1863.5
4453464076,0,32,3,1,8,8,6,1,1,0,0,17761,7.2,19090,220,64,642,-3,22.0,1776.1,17,3,0,8,8,6,0,0,0,0,17119,7.2,19093,218,44,-642,3,21.8,1711.9
4525783295,1,14,0,0,9,5,6,1,1,0,0,18912,7.4,20086,244,70,3970,2818,24.4,1891.2,10,0,1,5,9,5,0,0,0,0,14942,6.6,17268,210,29,-3970,-2818,21.0,1494.2
4459707188,1,16,3,1,7,8,10,1,1,0,0,17201,7.0,17805,221,44,317,944,22.1,1720.1,15,1,0,8,7,9,0,0,0,0,16884,6.8,16861,174,56,-317,-944,17.4,1688.4
4525919614,1,16,7,0,6,6,8,1,1,0,0,16474,6.8,17494,209,36,-912,-739,20.9,1647.4,19,6,1,6,6,12,1,0,1,0,17386,7.0,18233,244,60,912,739,24.4,1738.6
4500284767,0,16,1,1,6,7,9,1,1,0,0,16269,7.0,17222,222,44,-2132,-2887,22.2,1626.9,15,4,0,7,6,5,1,0,1,0,18401,7.4,20109,255,55,2132,2887,25.5,1840.1
4520931258,1,15,6,0,10,2,11,0,0,0,0,18858,7.2,19691,218,70,4219,3379,21.8,1885.8,83,3,1,2,10,1,1,1,0,0,14639,6.6,16312,219,56,-4219,-3379,21.9,1463.9
4445240846,0,16,2,0,7,5,6,1,1,0,0,16304,6.8,17968,230,43,0,845,23.0,1630.4,15,3,1,5,7,8,0,0,0,0,16304,6.6,17123,234,44,0,-845,23.4,1630.4
4516011875,1,26,4,1,15,4,16,0,0,0,1,22433,7.4,20086,230,56,7621,4647,23.0,2243.3,16,1,0,4,15,9,1,1,0,0,14812,6.4,15439,192,56,-7621,-4647,19.2,1481.2
4487951010,0,16,2,0,7,12,10,1,0,1,0,16222,6.6,16170,184,48,-3561,-1911,18.4,1622.2,16,1,1,12,7,17,1,1,0,0,19783,6.8,18081,237,36,3561,1911,23.7,1978.3
4296036692,0,15,5,1,9,7,10,1,1,0,0,17102,7.2,18327,207,46,339,261,20.7,1710.2,18,4,0,7,9,10,1,0,1,0,16763,6.8,18066,252,45,-339,-261,25.2,1676.3
4524847047,1,24,1,1,11,4,14,2,1,1,0,17938,6.6,16164,199,48,3413,396,19.9,1793.8,11,2,0,4,11,3,0,0,0,0,14525,6.6,15768,195,34,-3413,-396,19.5,1452.5
4494027613,0,17,0,0,4,7,3,1,0,1,0,15874,7.0,18205,223,68,-1024,940,22.3,1587.4,13,3,1,7,4,10,1,1,0,0,16898,6.8,17265,217,47,1024,-940,21.7,1689.8
4509961574,0,16,2,1,6,10,8,1,1,0,0,17088,6.8,18472,206,82,-2595,-574,20.6,1708.8,13,2,0,10,6,9,0,0,0,1,19683,7.4,19046,233,50,2595,574,23.3,1968.3
4524850374,0,26,3,0,8,8,8,0,0,0,0,16357,6.6,16464,193,37,-232,97,19.3,1635.7,16,2,1,8,8,8,1,1,0,0,16589,6.6,16367,196,56,232,-97,19.6,1658.9
4462053838,0,17,3,0,7,6,8,0,0,0,0,16441,6.4,16272,218,42,132,-2613,21.8,1644.1,39,5,1,6,7,6,1,1,0,0,16309,7.0,18885,203,69,-132,2613,20.3,1630.9
4513317903,0,18,4,0,6,10,3,1,1,0,0,15602,6.4,16415,206,45,-3060,-2937,20.6,1560.2,18,8,1,10,6,7,0,0,0,0,18662,7.4,19352,238,48,3060,2937,23.8,1866.2
4524656302,1,18,1,0,6,4,8,1,1,0,0,16869,7.2,19165,232,63,840,2240,23.2,1686.9,16,0,1,4,6,5,1,0,1,0,16029,6.8,16925,210,52,-840,-2240,21.0,1602.9
4419869178,1,16,2,1,6,7,3,1,0,1,0,15907,7.2,17910,206,55,-112,727,20.6,1590.7,17,3,0,7,6,9,0,0,0,0,16019,6.8,17183,211,44,112,-727,21.1,1601.9
4457422227,0,16,2,0,7,8,10,0,0,0,0,16808,6.8,17371,189,60,-400,-539,18.9,1680.8,16,2,1,8,7,5,1,1,0,0,17208,7.2,17910,194,61,400,539,19.4,1720.8
4513004661,1,14,7,1,7,6,7,0,0,0,0,16445,7.0,18995,224,40,214,1568,22.4,1644.5,20,2,0,6,7,5,0,0,0,0,16231,6.8,17427,215,53,-214,-1568,21.5,1623.1
4452036224,0,16,1,1,7,9,8,1,1,0,0,16497,6.6,16957,207,44,-1736,-2692,20.7,1649.7,14,1,0,9,7,7,0,0,0,0,18233,7.2,19649,246,48,1736,2692,24.6,1823.3
4424593685,0,15,2,0,3,3,4,0,0,0,0,14462,6.6,15785,197,47,-360,-1748,19.7,1446.2,23,1,1,3,3,2,1,0,1,0,14822,6.8,17533,209,56,360,1748,20.9,1482.2
4497742597,0,60,3,0,7,4,10,1,1,0,0,16641,7.0,18150,221,51,1459,970,22.1,1664.1,14,2,1,4,7,2,0,0,0,0,15182,6.8,17180,210,52,-1459,-970,21.0,1518.2
4477827801,1,23,1,1,6,4,5,0,0,0,0,15983,7.2,19092,218,48,515,1403,21.8,1598.3,36,4,0,4,6,5,1,1,0,0,15468,6.8,17689,194,60,-515,-1403,19.4,1546.8
4503114747,0,144,2,0,9,5,7,1,1,0,0,18227,7.4,19733,248,56,3036,3251,24.8,1822.7,15,2,1,5,9,3,0,0,0,0,15191,6.6,16482,173,44,-3036,-3251,17.3,1519.1
4510691546,1,14,2,1,10,8,17,1,1,0,0,17723,6.8,17913,201,54,557,-1383,20.1,1772.3,13,2,0,8,10,9,0,0,0,0,17166,7.4,19296,204,68,-557,1383,20.4,1716.6
4518930107,1,14,0,1,5,7,4,0,0,0,0,15637,6.6,16107,201,50,-460,-842,20.1,1563.7,19,1,0,7,5,9,0,0,0,0,16097,6.8,16949,218,31,460,842,21.8,1609.7
4526702861,0,16,0,1,2,2,0,0,0,0,0,14828,7.2,18414,237,68,-507,343,23.7,1482.8,14,3,0,2,2,3,1,1,0,0,15335,7.0,18071,260,40,507,-343,26.0,1533.5
4480078875,1,24,4,0,7,5,8,2,1,1,0,17477,6.8,18070,186,62,1049,811,18.6,1747.7,15,4,1,5,7,4,0,0,0,0,16428,6.6,17259,228,41,-1049,-811,22.8,1642.8
4516872097,1,14,1,0,3,6,6,0,0,0,0,14339,6.0,15064,197,32,-3074,-2611,19.7,1433.9,14,4,1,6,3,10,0,0,0,0,17413,6.8,17675,233,49,3074,2611,23.3,1741.3
4464794186,0,16,3,1,2,5,2,1,1,0,0,14485,6.8,17287,220,63,-1866,-1885,22.0,1448.5,13,1,0,5,2,4,0,0,0,0,16351,7.4,19172,253,56,1866,1885,25.3,1635.1
4519376490,0,14,0,1,7,8,7,1,0,1,0,17140,7.2,18192,207,52,-389,226,20.7,1714.0,15,2,0,8,7,9,1,1,0,0,17529,7.0,17966,208,48,389,-226,20.8,1752.9
4472461570,0,45,4,0,2,5,2,0,0,0,0,14758,6.8,16974,237,50,-1369,-1808,23.7,1475.8,16,3,1,5,2,2,1,0,1,0,16127,7.2,18782,242,57,1369,1808,24.2,1612.7
4518551820,1,18,1,0,10,8,17,1,1,0,0,17513,6.6,16367,174,48,332,-200,17.4,1751.3,24,4,1,8,10,13,0,0,0,0,17181,6.4,16567,209,46,-332,200,20.9,1718.1
4516594207,1,16,6,0,7,6,4,0,0,0,0,17641,7.2,19312,237,50,1496,1352,23.7,1764.1,18,2,1,6,7,4,1,1,0,0,16145,7.0,17960,214,43,-1496,-1352,21.4,1614.5
4469393783,0,29,3,0,5,9,7,0,0,0,0,15831,6.6,17389,208,59,-2241,-1888,20.8,1583.1,15,2,1,9,5,13,2,1,1,0,18072,7.2,19277,218,52,2241,1888,21.8,1807.2
4466130719,0,15,2,0,6,2,9,2,1,1,0,16260,6.8,17559,224,49,1481,528,22.4,1626.0,15,3,1,2,6,5,0,0,0,0,14779,6.6,17031,195,64,-1481,-528,19.5,1477.9
