,blueWins,ratioFirstBlood,differenceFirstBlood,ratioKills,differenceKills,ratioDeaths,differenceDeaths,ratioAssists,differenceAssists,ratioEliteMonsters,differenceEliteMonsters,ratioDragons,differenceDragons,ratioTotalGold,differenceTotalGold,ratioAvgLevel,differenceAvgLevel,ratioTotalExperience,differenceTotalExperience,ratioTotalMinionsKilled,differenceTotalMinionsKilled,differenceGoldDiff,differenceExperienceDiff,ratioCSPerMin,differenceCSPerMin,ratioGoldPerMin,differenceGoldPerMin
95,1,1.0,1,0.7777777777777778,-1,1.0,1,0.4375,-8,2.0,2,1.0,1,0.8979765346029587,-1799,0.8717948717948718,0.0,0.9293027791321307,-1304,0.9644670050761421,-6,-3598,-2608,0.9223300970873786,-0.6000000000000014,0.8975186947654656,-179.9000000000001
96,0,1.0,1,0.7142857142857143,-1,1.0,1,0.4,-2,0.0,-1,0.0,-1,0.9672981929594198,-522,0.85,-0.20000000000000018,0.9679405402407233,-577,1.0047619047619047,2,-1044,-1154,0.9634703196347033,0.20000000000000284,0.9667541557305337,-52.200000000000045
97,1,0.0,-1,1.0,1,0.6666666666666666,-1,0.5714285714285714,-2,0.0,0,0.0,0,1.0590703885038468,930,0.878048780487805,0.0,1.0149661350229409,275,1.2233009708737863,47,1860,550,1.172093023255814,4.699999999999999,1.0584646670055924,93.0
98,0,0.0,-1,0.21428571428571427,-10,3.25,10,0.09090909090909091,-9,0.0,-1,0.0,-1,0.7031470911661517,-5668,0.75,-1.0,0.746826740004231,-4786,0.7625570776255708,-51,-11336,-9572,0.7324561403508771,-5.100000000000001,0.7028158693604104,-566.8
99,0,0.0,-1,0.5714285714285714,-2,1.2,2,0.5,-4,0.0,-1,0.0,-1,0.9219891039758896,-1345,0.8974358974358975,0.20000000000000018,1.0093515168382967,169,0.9864253393665159,-2,-2690,338,0.9478260869565218,-0.1999999999999993,0.9215084284307479,-134.5
100,0,0.0,-1,0.45454545454545453,-5,1.6666666666666667,5,0.5714285714285714,-5,1.0,1,1.0,1,0.8453191607152744,-2793,0.8461538461538461,-0.20000000000000018,0.9406574880584434,-1055,0.9463414634146341,-10,-5586,-2110,0.9065420560747663,-1.0,0.8448981850376273,-279.29999999999995
101,1,1.0,1,0.75,-1,1.0,1,1.0,1,0.5,0,0.0,-1,0.9580764488286067,-713,0.8974358974358975,0.20000000000000018,1.0054906604941594,103,0.9577464788732394,-8,-1426,206,0.9189189189189189,-0.8000000000000007,0.9575704225352113,-71.29999999999995
102,0,1.0,1,1.0,1,0.7777777777777778,-1,1.125,2,0.0,0,0.0,0,1.0314903846153847,525,0.8974358974358975,0.20000000000000018,1.0499694969774278,902,1.0277777777777777,7,1050,1804,0.9866666666666666,0.6999999999999993,1.0309327887560815,52.5
103,1,0.0,-1,0.7142857142857143,-1,1.0,1,0.5,-3,1.0,1,1.0,1,0.9807571374669853,-305,0.875,0.0,0.9742867969468955,-474,0.99,-1,-610,-948,0.9473684210526316,-0.09999999999999787,0.9802023757149142,-30.5
104,1,1.0,1,3.0,7,0.2,-7,4.333333333333333,11,1.0,1,1.0,1,1.3055816304426313,4233,0.9473684210526316,0.6000000000000005,1.1876926796832497,3106,1.1030927835051547,21,8466,6212,1.0541871921182264,2.099999999999998,1.3047337278106508,423.29999999999995
105,0,0.0,-1,1.0,1,0.6666666666666666,-1,1.1666666666666667,2,0.0,-2,0.0,-1,1.0079591044389802,124,0.8717948717948718,0.0,0.9972818229136545,-46,0.9366515837104072,-13,248,-92,0.9,-1.3000000000000007,1.0073724374312876,12.400000000000091
106,1,1.0,1,3.0,9,0.23076923076923078,-9,2.0,4,0.5,0,1.0,1,1.4197613223630567,5664,1.0571428571428572,1.4000000000000004,1.425271065126497,6002,1.4333333333333333,79,11328,12004,1.3650793650793651,7.900000000000002,1.418814814814815,566.4000000000001
107,0,0.0,-1,0.75,0,0.75,0,0.3333333333333333,-3,1.0,1,0.0,0,1.0299993318634328,450,0.8717948717948718,0.0,0.999442741710783,-9,1.0316742081447965,8,900,-18,0.991304347826087,0.8000000000000007,1.0293803418803418,45.0
108,0,0.0,-1,0.25,-8,2.75,8,0.058823529411764705,-15,0.0,-1,0.0,-1,0.72772992349259,-5088,0.7804878048780489,-0.7999999999999998,0.8563882469461869,-2609,0.7327586206896551,-61,-10176,-5218,0.7053941908713692,-6.100000000000001,0.7273796791443851,-508.79999999999995
109,1,1.0,1,5.5,10,0.08333333333333333,-10,5.5,10,0.0,0,0.0,0,1.394488542758724,5269,0.9473684210526316,0.6000000000000005,1.226486794603838,3577,1.2894736842105263,56,10538,7154,1.2311557788944725,5.600000000000001,1.3935493526902643,526.9000000000001
110,0,0.0,-1,0.14285714285714285,-5,3.0,5,0.0,-10,1.0,1,1.0,1,0.8111686123480564,-3137,0.8,-0.5999999999999996,0.8865578025305505,-2097,0.9188034188034188,-18,-6274,-4194,0.8847736625514403,-1.8000000000000007,0.8107295362963853,-313.70000000000005
111,0,0.0,-1,0.7142857142857143,-1,1.0,1,0.5,-2,0.0,-1,0.0,-1,1.0722087378640777,1191,0.8974358974358975,0.20000000000000018,1.0716614208633093,1276,1.5149700598802396,87,2382,2552,1.4375,8.7,1.0716235065801443,119.09999999999991
112,1,1.0,1,0.75,-1,1.0,1,0.375,-4,1.0,1,1.0,1,1.034126225197227,572,0.875,0.0,1.0231098272318204,417,1.087378640776699,19,1144,834,1.041860465116279,1.8999999999999986,1.0335702765665133,57.200000000000045
113,1,0.0,-1,0.6,-1,1.0,1,0.6666666666666666,-1,0.0,-1,0.0,0,0.978453326389793,-330,0.8947368421052632,0.20000000000000018,0.991571874815819,-142,0.9351851851851852,-13,-660,-284,0.8977777777777778,-1.3000000000000007,0.9778804241753952,-33.0
114,0,0.0,-1,0.4444444444444444,-4,1.6,4,0.7142857142857143,-1,0.5,0,0.0,-1,0.8943146145797001,-1817,0.85,-0.20000000000000018,0.9439878892733564,-1035,0.8755186721991701,-29,-3634,-2070,0.8440000000000001,-2.8999999999999986,0.8938469583405962,-181.69999999999982
115,1,0.0,-1,0.8333333333333334,0,0.8333333333333334,0,1.25,2,0.0,-1,0.0,-1,0.9480122324159022,-866,0.9230769230769231,0.40000000000000036,1.0208884330976413,388,0.8188976377952756,-45,-1732,776,0.7908745247148289,-4.5,0.9475008989572097,-86.59999999999991
116,1,1.0,1,0.5714285714285714,-2,1.2,2,0.5714285714285714,-2,1.0,1,1.0,1,0.9818263549961469,-282,0.8205128205128206,-0.39999999999999947,0.9566336981330836,-740,0.9747474747474747,-4,-564,-1480,0.9323671497584541,-0.3999999999999986,0.9812592259803609,-28.199999999999818
117,0,0.0,-1,0.42857142857142855,-3,1.5,3,0.2,-3,0.0,-1,0.0,-1,0.8844441841396276,-1972,0.853658536585366,-0.20000000000000018,0.9626002708615481,-717,0.8560606060606061,-37,-3944,-1434,0.8278388278388279,-3.6999999999999993,0.8839782239653456,-197.20000000000005
118,1,1.0,1,0.8888888888888888,0,0.8888888888888888,0,1.1,2,1.0,1,1.0,1,1.051552795031056,914,0.9,0.20000000000000018,1.0018503981159583,34,0.9621848739495799,-8,1828,68,0.9271255060728745,-0.8000000000000007,1.0510186805124442,91.39999999999986
119,1,1.0,1,0.6923076923076923,-3,1.2,3,0.7142857142857143,-5,0.0,0,0.0,0,0.9528185009291761,-913,0.853658536585366,-0.20000000000000018,0.9899042736831093,-192,1.0474137931034482,12,-1826,-384,1.008298755186722,1.1999999999999993,0.9523760383881121,-91.29999999999995
120,0,1.0,1,1.0,1,0.6666666666666666,-1,0.75,-1,1.0,1,0.0,0,1.0662131519274376,1023,0.9210526315789475,0.40000000000000036,1.1036296996925987,1754,1.040909090909091,10,2046,3508,1.0,1.0,1.0655918155918156,102.29999999999995
121,1,1.0,1,3.0,9,0.23076923076923078,-9,2.8,10,0.0,-1,0.0,-1,1.2810974351921887,4089,1.0,1.0,1.2095220336876127,3372,1.2628865979381443,52,8178,6744,1.206896551724138,5.199999999999999,1.2803051126992853,408.89999999999986
122,1,1.0,1,4.5,8,0.1,-8,5.0,9,2.0,2,1.0,1,1.2742554230313177,3933,0.9729729729729729,0.7999999999999998,1.174513084000478,2922,0.9786324786324786,-4,7866,5844,0.9423868312757201,-0.40000000000000213,1.2734560156141086,393.3000000000002
123,1,1.0,1,2.75,8,0.25,-8,4.0,10,1.0,1,1.0,1,1.1321260460251046,2022,0.8974358974358975,0.20000000000000018,1.0542158563195883,970,0.9300411522633745,-16,4044,1940,0.8968253968253969,-1.5999999999999979,1.1314603070891867,202.20000000000005
124,1,1.0,1,1.5,2,0.25,-2,1.0,1,0.0,-2,0.0,-1,1.1123451516445964,1579,0.8947368421052632,0.20000000000000018,1.0532823606714055,893,1.0448430493273542,11,3158,1786,1.0043103448275863,1.1000000000000014,1.1116328708644612,157.9000000000001
125,1,1.0,1,1.5,3,0.42857142857142855,-3,1.4,3,1.0,1,1.0,1,1.1234434217650244,1825,0.9230769230769231,0.40000000000000036,1.0578824898196626,996,1.039301310043668,10,3650,1992,1.0,1.0,1.1227595536016233,182.5
126,0,0.0,-1,1.0,1,0.8,-1,0.5333333333333333,-6,0.0,0,0.0,0,1.0129577138890495,225,0.8947368421052632,0.20000000000000018,1.0477985891510582,787,1.0434782608695652,10,450,1574,1.0,1.0,1.0124306197964847,22.5
127,0,1.0,1,0.6666666666666666,-1,1.0,1,0.5714285714285714,-2,0.0,-1,0.0,-1,0.8715106975641558,-2167,0.8048780487804879,-0.6000000000000005,0.869177403369673,-2507,0.8132780082987552,-44,-4334,-5014,0.784,-4.399999999999999,0.8710460845871342,-216.70000000000005
128,0,0.0,-1,0.16666666666666666,-9,3.6666666666666665,9,0.25,-8,0.0,-2,0.0,-1,0.6890848403327854,-6240,0.7674418604651163,-1.0,0.789185756850486,-4315,0.8675213675213675,-30,-12480,-8630,0.8353909465020576,-3.0,0.688776018324868,-624.0
129,0,1.0,1,1.0,1,0.7777777777777778,-1,1.0,1,0.5,0,0.0,-1,1.1534608653672078,2544,0.875,0.0,0.9988236552240403,-21,1.1666666666666667,36,5088,-42,1.1187214611872147,3.6000000000000014,1.1528347406513872,254.4000000000001
130,0,0.0,-1,0.2857142857142857,-4,2.0,4,0.6666666666666666,-1,1.0,1,1.0,1,0.9149834187518843,-1409,0.8717948717948718,0.0,0.999017284236083,-16,0.9106382978723404,-20,-2818,-32,0.8770491803278688,-2.0,0.9144871640351934,-140.9000000000001
131,1,1.0,1,2.5,4,0.16666666666666666,-4,3.5,6,0.0,-2,0.0,-1,1.1558217999036011,2264,0.9487179487179488,0.6000000000000005,1.0631643728320466,1130,1.0483870967741935,13,4528,2260,1.0116731517509727,1.3000000000000007,1.1551059730250481,226.39999999999986
132,0,0.0,-1,0.625,-2,1.1666666666666667,2,0.3333333333333333,-5,0.0,-1,0.0,-1,0.9979064039408867,-33,0.9210526315789475,0.40000000000000036,1.073887489504618,1233,1.1393034825870647,29,-66,2466,1.0904761904761904,2.8999999999999986,0.9973536833035878,-3.300000000000182
133,1,0.0,-1,0.6666666666666666,-1,1.0,1,0.15384615384615385,-10,0.5,0,0.0,-1,1.1259102343439693,1903,0.9729729729729729,0.7999999999999998,1.2544120437725346,4023,1.3934426229508197,73,3806,8046,1.328125,7.300000000000001,1.125239827985445,190.29999999999995
134,1,1.0,1,3.5,6,0.125,-6,3.0,7,1.0,1,0.0,0,1.375256523013779,5121,0.9459459459459459,0.5999999999999996,1.186168531512738,2946,1.3267326732673268,67,10242,5892,1.2701421800947867,6.699999999999999,1.3743499597158135,512.1000000000001
135,1,0.0,-1,2.75,8,0.25,-8,4.666666666666667,12,0.0,-1,0.0,-1,1.3382840563691627,4898,0.9473684210526316,0.6000000000000005,1.191785071663461,3092,1.193717277486911,38,9796,6184,1.1400000000000001,3.8000000000000007,1.3374525371073525,489.79999999999995
136,1,1.0,1,1.0,1,0.75,-1,0.7272727272727273,-2,0.0,-1,0.0,-1,1.108538710480458,1745,0.8974358974358975,0.20000000000000018,1.0685744198220206,1180,1.1244239631336406,28,3490,2360,1.079646017699115,2.799999999999997,1.1079181439323256,174.5
137,0,1.0,1,0.8888888888888888,0,0.8888888888888888,0,0.6363636363636364,-3,0.0,-1,0.0,-1,0.9849058769513315,-262,0.85,-0.20000000000000018,0.9345475540625656,-1246,1.1182266009852218,25,-524,-2492,1.070754716981132,2.5,0.9843974072161992,-26.200000000000045
138,0,0.0,-1,0.6153846153846154,-4,1.3333333333333333,4,0.7777777777777778,-3,0.0,-2,0.0,-1,0.9023169107856192,-1833,0.875,0.0,0.9780060288042871,-393,0.9620853080568721,-7,-3666,-786,0.9227272727272727,-0.6999999999999993,0.9018845826235092,-183.30000000000018
139,0,0.0,-1,0.5,-6,1.625,6,0.8888888888888888,0,0.0,-1,0.0,-1,0.8840418192432203,-2184,0.7857142857142856,-0.8000000000000007,0.8828430880433691,-2333,0.9458128078817734,-10,-4368,-4666,0.9056603773584906,-1.0,0.8836197750901761,-218.4000000000001
140,1,0.0,-1,0.6666666666666666,-2,1.1428571428571428,2,0.45454545454545453,-5,0.5,0,1.0,1,0.8962562759222877,-1900,0.85,-0.20000000000000018,0.941346850108617,-1052,0.9444444444444444,-11,-3800,-2104,0.9066666666666666,-1.1000000000000014,0.8958162875688649,-190.0
141,1,1.0,1,1.0,1,0.75,-1,0.8888888888888888,0,0.0,-2,0.0,-1,0.9717936354869817,-467,0.8717948717948718,0.0,0.9949137679041216,-86,0.9056603773584906,-19,-934,-172,0.8687782805429863,-1.9000000000000021,0.9712667911571593,-46.69999999999982
142,1,1.0,1,0.5,-3,1.4,3,0.5555555555555556,-3,0.0,-2,0.0,-1,0.991331013740638,-146,0.875,0.0,0.9787651961565005,-399,0.9491525423728814,-11,-292,-798,0.9142857142857143,-1.1000000000000014,0.990805139691147,-14.599999999999909
143,0,1.0,1,0.7142857142857143,-1,1.0,1,0.5,-3,0.0,-1,0.0,-1,0.9563403277498942,-721,0.85,-0.20000000000000018,0.9396700452879017,-1118,0.9256198347107438,-17,-1442,-2236,0.892430278884462,-1.7000000000000028,0.9558201377976551,-72.09999999999991
144,1,0.0,-1,1.125,2,0.7,-2,1.2,3,0.5,0,1.0,1,1.1059782608695652,1717,0.9210526315789475,0.40000000000000036,1.0462614308768154,775,1.0328638497652582,8,3434,1550,0.990990990990991,0.8000000000000007,1.1053638664279983,171.70000000000005
145,1,1.0,1,1.4285714285714286,4,0.5454545454545454,-4,2.2,7,0.0,0,0.0,0,1.1273517541136293,2052,0.9487179487179488,0.6000000000000005,1.059472817133443,1084,0.9875518672199171,-2,4104,2168,0.9520000000000001,-0.1999999999999993,1.1267221050018617,205.19999999999982
146,0,0.0,-1,0.6,-3,1.2857142857142858,3,0.42857142857142855,-7,0.0,-1,0.0,-1,0.9014283386737632,-1814,0.8717948717948718,0.0,0.9480412597388347,-946,0.8448275862068966,-35,-3628,-1892,0.8132780082987552,-3.5,0.9009879491911844,-181.4000000000001
147,1,0.0,-1,1.25,3,0.6363636363636364,-3,1.3,4,0.0,0,0.0,0,1.1272043408558392,2064,0.9189189189189189,0.39999999999999947,1.1371447028423773,2124,1.1666666666666667,33,4128,4248,1.1144278606965172,3.299999999999997,1.1265791581931348,206.39999999999986
148,1,1.0,1,1.2857142857142858,3,0.6,-3,2.0,5,1.0,1,1.0,1,1.0345058015916409,569,0.85,-0.20000000000000018,0.9300300611589095,-1349,0.9804878048780488,-3,1138,-2698,0.9392523364485983,-0.29999999999999716,1.0339404978749243,56.90000000000009
149,0,0.0,-1,0.5454545454545454,-4,1.4285714285714286,4,1.0,1,0.0,-1,0.0,-1,0.8893088243715284,-1932,0.8333333333333333,-0.40000000000000036,0.9518115942028985,-930,0.9527896995708155,-10,-3864,-1860,0.9173553719008264,-1.0,0.8888507326007326,-193.20000000000005
150,1,0.0,-1,1.25,3,0.6363636363636364,-3,1.0,1,2.0,2,1.0,1,1.0732297272782245,1212,0.875,0.0,1.1232812316370901,2099,1.0729166666666667,15,2424,4198,1.0248756218905473,1.5,1.0726459567267013,121.20000000000005
151,0,1.0,1,1.3333333333333333,4,0.6153846153846154,-4,1.4444444444444444,5,0.5,0,1.0,1,1.1795865633074936,3059,0.9459459459459459,0.5999999999999996,1.0830676585193058,1408,1.1153846153846154,25,6118,2816,1.0691244239631337,2.5,1.178963432529201,305.89999999999986
152,1,1.0,1,2.0,4,0.2857142857142857,-4,1.0,1,0.0,0,0.0,0,1.1562736335510484,2274,0.9230769230769231,0.40000000000000036,1.1593302567743462,2694,1.2315270935960592,48,4548,5388,1.179245283018868,4.800000000000001,1.1555586093170263,227.39999999999986
153,0,0.0,-1,0.6,-1,1.0,1,0.4,-2,0.0,0,0.0,0,0.9475462077756532,-822,0.85,-0.20000000000000018,0.9682037533512065,-592,1.0571428571428572,13,-1644,-1184,1.0136986301369864,1.3000000000000007,0.9470029938212625,-82.20000000000005
154,0,0.0,-1,0.625,-2,1.1666666666666667,2,0.625,-2,0.0,-2,0.0,-1,0.956991249301806,-692,0.8461538461538461,-0.20000000000000018,0.9646343602034255,-604,1.0824742268041236,17,-1384,-1208,1.0344827586206897,1.6999999999999993,0.9564570152586528,-69.20000000000005
155,0,0.0,-1,0.3,-6,2.25,6,0.0,-9,0.0,0,0.0,0,0.7812810601877416,-3960,0.8048780487804879,-0.6000000000000005,0.8708394923288649,-2533,0.8552036199095022,-31,-7920,-5066,0.8217391304347825,-3.1000000000000014,0.7808929852640875,-396.0
156,1,1.0,1,3.3333333333333335,8,0.18181818181818182,-8,4.666666666666667,12,1.0,1,1.0,1,1.3387199659791622,4780,0.9729729729729729,0.7999999999999998,1.1749681528662421,2748,1.1862745098039216,39,9560,5496,1.136150234741784,3.8999999999999986,1.3378665533361667,478.0
157,0,1.0,1,0.6,-3,1.2857142857142858,3,0.7,-2,0.0,0,0.0,0,0.9793235194965727,-367,0.8292682926829269,-0.40000000000000036,1.010401521082653,187,1.029126213592233,7,-734,374,0.9860465116279069,0.6999999999999993,0.9788285505700005,-36.700000000000045
158,0,1.0,1,0.6,-1,1.0,1,0.8,0,0.0,-1,0.0,-1,0.9883151149641914,-185,0.875,0.0,1.0024449877750612,45,1.00836820083682,3,-370,90,0.9717741935483871,0.3000000000000007,0.9877566396684875,-18.5
159,1,0.0,-1,2.6666666666666665,6,0.2222222222222222,-6,3.3333333333333335,8,1.0,1,0.0,0,1.2524167561761548,3761,0.9473684210526316,0.6000000000000005,1.0712239510194912,1269,0.9462809917355371,-12,7522,2538,0.9123505976095616,-1.2000000000000028,1.251660516605166,376.0999999999999
160,0,0.0,-1,0.5,-2,1.25,2,0.6,-1,0.0,-2,0.0,-1,0.9568496538081108,-697,0.853658536585366,-0.20000000000000018,0.9410970288801164,-1133,0.8734693877551021,-30,-1394,-2266,0.84251968503937,-3.0,0.9563175780043249,-69.70000000000005
161,1,1.0,1,1.5,4,0.5,-4,0.5714285714285714,-2,1.0,1,1.0,1,1.1360601001669448,2120,0.9230769230769231,0.40000000000000036,1.1254394187954067,2142,1.2625698324022345,48,4240,4284,1.202127659574468,4.800000000000001,1.1354039658602324,212.0
162,1,0.0,-1,1.25,2,0.5,-2,2.0,3,1.0,1,1.0,1,1.0725398805225497,1106,0.9230769230769231,0.40000000000000036,1.0733636210668014,1309,1.0218340611353711,6,2212,2618,0.9831932773109243,0.5999999999999979,1.0719065739404277,110.59999999999991
163,0,0.0,-1,0.42857142857142855,-3,1.5,3,0.36363636363636365,-6,0.0,-1,0.0,-1,0.8138479001135074,-3443,0.8292682926829269,-0.40000000000000036,0.9275852806876175,-1347,0.990909090909091,-1,-6886,-2694,0.9519650655021835,-0.09999999999999787,0.813452188006483,-344.29999999999995
164,1,0.0,-1,1.8333333333333333,6,0.4166666666666667,-6,2.2,7,0.0,-1,0.0,-1,1.1384472626043922,2239,0.9736842105263159,0.8000000000000007,1.0856919991085359,1539,1.0301724137931034,8,4478,3078,0.9917012448132779,0.7999999999999972,1.137813775194757,223.89999999999986
165,1,1.0,1,1.5,3,0.42857142857142855,-3,1.25,2,0.0,-1,0.0,-1,1.0531144998707676,823,0.8974358974358975,0.20000000000000018,1.0686560466681625,1225,0.9703389830508474,-6,1646,2450,0.9346938775510204,-0.6000000000000014,1.0525024216984178,82.29999999999995
166,1,0.0,-1,1.4285714285714286,4,0.5454545454545454,-4,0.7,-2,0.0,-1,0.0,-1,1.15456629728697,2428,0.9230769230769231,0.40000000000000036,1.125150352253852,2186,1.07981220657277,18,4856,4372,1.0360360360360361,1.8000000000000007,1.1539049073897272,242.80000000000018
167,1,0.0,-1,1.25,2,0.5,-2,1.0,1,1.0,1,1.0,1,1.0007004138809297,12,0.8974358974358975,0.20000000000000018,1.0085689802913453,161,0.9020408163265307,-23,24,322,0.8700787401574804,-2.299999999999997,1.0001272750413643,1.199999999999818
168,1,1.0,1,0.8333333333333334,0,0.8333333333333334,0,0.5,-3,0.0,-1,0.0,-1,1.0164866401364412,262,0.8717948717948718,0.0,1.0350373348650201,611,1.15625,31,524,1222,1.1044776119402984,3.099999999999998,1.0159090909090909,26.200000000000045
169,1,0.0,-1,1.125,2,0.7,-2,0.75,-1,2.0,2,1.0,1,1.0504612377054188,827,0.9230769230769231,0.40000000000000036,1.0733256351039262,1271,0.8811881188118812,-23,1654,2542,0.8436018957345971,-2.3000000000000007,1.0498839907192576,82.70000000000005
170,0,0.0,-1,0.36363636363636365,-6,2.0,6,0.16666666666666666,-9,0.0,-2,0.0,-1,0.7748447204968945,-4204,0.8048780487804879,-0.6000000000000005,0.8850556182492343,-2138,0.7412280701754386,-58,-8408,-4276,0.7130801687763713,-5.800000000000001,0.7744715012041744,-420.4000000000001
171,0,0.0,-1,0.6363636363636364,-3,1.25,3,0.6153846153846154,-4,0.0,0,0.0,0,0.8233829527997033,-3333,0.8,-0.5999999999999996,0.8566886087247574,-2568,0.8212765957446808,-41,-6666,-5136,0.7909836065573771,-4.099999999999998,0.8229905750291221,-333.29999999999995
172,0,0.0,-1,0.875,0,0.875,0,0.875,0,1.0,1,1.0,1,0.9740290683821777,-435,0.8292682926829269,-0.40000000000000036,0.9271172638436482,-1431,0.9572649572649573,-9,-870,-2862,0.9218106995884773,-0.9000000000000021,0.9735071739001012,-43.5
173,1,0.0,-1,1.5,4,0.5,-4,2.1666666666666665,8,0.0,-2,0.0,-1,1.1631376019214967,2582,0.9487179487179488,0.6000000000000005,1.162792083929423,2732,1.0985221674876848,21,5164,5464,1.0518867924528303,2.1000000000000014,1.1624763108022742,258.20000000000005
174,1,1.0,1,1.125,2,0.7,-2,0.9,0,0.0,-1,0.0,-1,1.1660799209437342,2690,0.9210526315789475,0.40000000000000036,1.1498956158663882,2514,1.211340206185567,42,5380,5028,1.1576354679802956,4.199999999999999,1.165432098765432,269.0
175,1,1.0,1,0.8571428571428571,0,0.8571428571428571,0,0.6,-3,0.5,0,0.0,-1,1.0040481009644004,69,0.8717948717948718,0.0,0.9694390715667311,-552,0.8790322580645161,-29,138,-1104,0.8482490272373542,-2.8999999999999986,1.0035104420777057,6.899999999999864
176,1,1.0,1,13.0,13,0.0,-13,14.0,14,1.0,1,1.0,1,1.5079543749061983,6770,1.0,1.0,1.2765997728133283,4384,1.095,20,13540,8768,1.0478468899521531,2.0,1.5069366329208849,677.0
177,1,1.0,1,0.8571428571428571,0,0.8571428571428571,0,1.1111111111111112,2,0.0,0,0.0,0,1.0746948327114034,1182,0.8947368421052632,0.20000000000000018,1.0241415072597373,420,1.1127450980392157,24,2364,840,1.0657276995305163,2.3999999999999986,1.0740834386852087,118.20000000000005
178,1,0.0,-1,1.5,4,0.5,-4,2.2,7,0.0,0,0.0,0,1.0721228254813346,1166,0.925,0.40000000000000036,1.1064259280026916,1899,0.9778761061946902,-4,2332,3798,0.9404255319148936,-0.3999999999999986,1.07152580126222,116.59999999999991
179,1,0.0,-1,0.875,0,0.875,0,0.8181818181818182,-1,0.0,-2,0.0,-1,0.9752906127694375,-422,0.85,-0.20000000000000018,0.9975208474194276,-43,1.063157894736842,13,-844,-86,1.015075376884422,1.3000000000000007,0.9747781410555815,-42.200000000000045
180,0,0.0,-1,0.375,-4,1.75,4,0.5,-2,0.0,0,0.0,0,0.7434611250447868,-5011,0.8048780487804879,-0.6000000000000005,0.8728615256616921,-2444,0.8204081632653061,-43,-10022,-4888,0.7913385826771655,-4.299999999999997,0.7431187966847437,-501.0999999999999
